date,year,month,district,latitude,longitude,temperature_avg,precipitation,disno,disaster_type,country,precip_rolling_30d_mean,precip_rolling_30d_std,spi_like,heat_stress_index,is_monsoon,temp_lag_1,precip_lag_1,temp_lag_3,precip_lag_3,temp_lag_7,precip_lag_7,temp_lag_30,precip_lag_30,distance_to_center_km,region_id,pca_1,pca_2,pca_3,pca_4,pca_5,pca_6,pca_7,pca_8,pca_9,pca_10
2001-10-31,0.08907406333911429,1.0147398298575658,Gulmi,28.1,83.2,-0.10698281516034099,-0.43479927185914796,,,,-0.2538159642833469,-0.44914123318035076,-0.5137172501317321,-0.10698281516034099,-0.7099821725736467,0.18934038973831155,0.8545835960815062,0.5123601597243367,0.7828131278033595,-0.40716548824967763,-0.6244800695418353,0.3288003806000429,-0.6751673197882216,-0.8192158674962614,28.1_83.2,0.30950616480889936,-0.07354717735292153,1.1625901740577378,1.4677964944937063,-0.7751049407379805,0.3377376001845723,0.06312437183666832,0.8219094934370452,0.46182214030083735,0.20440030764537032
2001-11-30,0.08907406333911429,1.304803332072696,Gulmi,28.1,83.2,-0.47610381215995584,-0.68463085215938,,,,-0.30084978110221655,-0.42703764879812195,-0.8371102824646011,-0.47610381215995584,-0.7099821725736467,-0.10940175906902953,-0.4364917730413971,0.442305208163052,1.247600158200207,0.11847830268838984,-0.6403480489600292,0.4786313478172397,-0.28010508105961057,-0.8192158674962614,28.1_83.2,-0.5464642957337142,0.5585131409579092,1.4681765450009525,1.8780855293998941,-0.7760527272765154,0.4357170499049737,0.4651195898102916,0.1374435656799156,-0.1325242782080727,0.2703768122180858
2001-12-31,0.08907406333911429,1.5948668342878258,Gulmi,28.1,83.2,-0.8607434096340291,-0.6988258283128024,,,,-0.36383646149370674,-0.4034245972114636,-0.8197980176775074,-0.8607434096340291,-0.7099821725736467,-0.479220106849121,-0.6864493207367559,0.1887730025126879,0.8524753307424546,0.44881919890424554,-0.1853642544883559,0.6067311060487364,-0.14080688977937397,-0.8192158674962614,28.1_83.2,-1.1953791366524493,0.6919250735905298,1.488927719029453,1.6369822893814818,-0.7746578027668095,0.2775375335087765,0.6558705285502242,-0.02153726613314299,-0.35414330031124075,0.7200729561330411
2002-01-31,0.17814812667822857,-1.5958316900786034,Gulmi,28.1,83.2,-1.066919101651832,-0.5567746740917694,,,,-0.43655764435093897,-0.3938366398783025,-0.5890751465181001,-1.066919101651832,-0.7099821725736467,-0.8645863731545016,-0.7006514541285378,-0.11035052082041699,-0.43993116605909105,0.5213602740867812,0.38639159365053866,0.5632686880773354,0.09987524823715517,-0.8192158674962614,28.1_83.2,-2.352677608171203,0.7034325958187886,-0.37601187024169636,-0.41413262921200816,-0.7739499515340766,-0.023361145693014115,0.335340554556661,0.8831727229231794,-0.1829197212988828,-0.30110384114766003
2002-02-28,0.17814812667822857,-1.3057681878634735,Gulmi,28.1,83.2,-0.769848749712202,-0.5108437869667674,,,,-0.5422806354560212,-0.40762757350545803,-0.4838228178261222,-0.769848749712202,-0.7099821725736467,-1.0711515764190571,-0.5585286764007789,-0.48064097907292236,-0.6901464255954317,0.5191282410042417,0.7787172129837029,0.42945019063907586,0.4658210229237317,-0.8192158674962614,28.1_83.2,-2.406226280506369,0.6739127744501016,-0.6070669798905021,-0.713910916452946,-0.7711645563848268,-0.027891561168834147,0.2711392737968285,0.6954481605835006,-0.027062179952937027,-0.03745685936411771
2002-03-31,0.17814812667822857,-1.0157046856483436,Gulmi,28.1,83.2,-0.3076161498658374,-0.6435668140012656,,,,-0.5861347318485113,-0.39322815413515383,-0.6442592839061168,-0.3076161498658374,-0.7099821725736467,-0.7735199932206652,-0.5125746304973707,-0.8664992043390466,-0.7043632017054511,0.44881919890424554,1.2442796604008388,0.27504423205646816,-0.26837470705706434,-0.8192158674962614,28.1_83.2,-2.0897782775712077,0.5787587838013396,-0.8819645762323114,-0.5002979162734232,-0.7813391799150914,0.5378134373625996,-0.5319543079018373,0.6750764989075366,0.13058500122474828,0.4819664604828159
2002-04-30,0.17814812667822857,-0.7256411834332137,Gulmi,28.1,83.2,0.1945214226291343,-0.6943645500931553,,,,-0.6410798667248235,-0.37635202749111185,-0.6849010082743547,0.1945214226291343,-0.7099821725736467,-0.31041413428883907,-0.6453645777105302,-1.073328108948554,-0.5620938922044717,0.194367427494735,0.8484956352970425,-0.08409259012826323,-0.2138075208487912,-0.8192158674962614,28.1_83.2,-1.608508856947154,0.3694773453059017,-1.009129267980975,-0.1635223013258009,-0.777178618340229,0.9896329476616751,-0.6986274579793631,0.25955210183792604,0.1591903568338302,0.2137889413730319
2002-05-31,0.17814812667822857,-0.4355776812180837,Gulmi,28.1,83.2,0.48050705994415105,-0.3860293895034614,,,,-0.6076005577986092,-0.3905050493527181,-0.28006082078249483,0.48050705994415105,-0.7099821725736467,0.19267208656515936,-0.6961879264911207,-0.7753165689735647,-0.5160924666484805,-0.10584102210683642,-0.44606701890393796,-0.47296685618816364,-0.7486916282684668,-0.8192158674962614,28.1_83.2,-0.6112403550245983,-0.42258728235542153,-0.9522690860259195,0.4885000184528324,-0.7716461983119051,1.3914928963116033,-0.5352794007217043,0.1608131475031454,-0.35956759757393614,-0.38301462894355887
2002-06-30,0.17814812667822857,-0.1455141790029538,Gulmi,28.1,83.2,0.585811848877975,-0.003677567542351317,,,,-0.5342607945171326,-0.40659046479793043,0.2158027238363726,0.585811848877975,1.4084860699742006,0.47919801367405884,-0.3876973004596326,-0.31161950863934634,-0.6490193232771614,-0.477474530349674,-0.6966997194579739,-0.8526911395172428,-0.7384275510162388,-0.8192158674962614,28.1_83.2,0.6734446106624323,-1.5690595303428319,-1.021083114249283,0.15146368329099433,-0.7474616859230877,1.1044588583307275,0.11584670893020112,-0.5985194980233306,0.40951694463004096,-0.3216030158777338
2002-07-31,0.17814812667822857,0.14454932321217612,Gulmi,28.1,83.2,0.6434523649259632,0.3893204865338254,,,,-0.422753533830957,-0.4072018195475813,0.712501093480862,0.6434523649259632,1.4084860699742006,0.584701746524235,-0.005152693170996712,0.1921089525870349,-0.6998950720708736,-0.8647322701702886,-0.7109402138076351,-1.0059533502584976,-0.7008275129187915,-0.8192158674962614,28.1_83.2,1.3107076766731514,-1.947779237893502,-0.850634943618189,-0.0013293684809158532,-0.7408237246972864,0.8121706442820487,0.36629886546570745,-0.5768517923991562,0.4141614124823546,-0.046563280027048785
